experiment_type,record_level,w_num,l_num,totes_num,orders_num,picking_station_num,robot_num,regular_robot_num,reserved_robot_num,station_buffer_bound,regular_station_buffer_bound,reserved_station_buffer_bound,seed,solver_type,objective_type,emergency_tote_count,emergency_replications_per_configuration,emergency_arrival_ratio,emergency_arrival_time,regular_makespan_no_reservation,regular_makespan_with_reservation,regular_tct_no_reservation,regular_tct_with_reservation,regular_makespan_cost,regular_tct_cost,baseline_response_delay,reserved_response_delay,response_benefit,baseline_completion_time,reserved_completion_time,completion_benefit,baseline_feasibility_rate,reserved_feasibility_rate,baseline_tail_time,reserved_tail_time,baseline_waiting_position,reserved_waiting_position,regular_no_reservation_runtime_sec,regular_with_reservation_runtime_sec,regular_no_reservation_mip_gap,regular_with_reservation_mip_gap,baseline_waiting_indicator,regular_instance_label
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,8,0,1,gurobi,makespan,5,3,0.1,140.9,1409,1411,5311.0,5549.0,2,238.0,706.1,636.0,70.10000000000002,1219.1,749.0,470.0999999999999,1,1,580,0,0,3,8.853999853134155,49.66100001335144,0.0,0.0,1,w6_l18_n10_o10_k10_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,8,0,1,gurobi,makespan,5,3,0.3,422.7,1409,1411,5311.0,5549.0,2,238.0,424.3,636.0,-211.7,937.2999999999998,749.0,188.29999999999984,1,1,580,0,0,3,8.853999853134155,49.66100001335144,0.0,0.0,1,w6_l18_n10_o10_k10_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,8,0,1,gurobi,makespan,5,3,0.5,704.5,1409,1411,5311.0,5549.0,2,238.0,267.0,636.0,-369.0,780.0,749.0,31.0,1,1,580,0,0,3,8.853999853134155,49.66100001335144,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,7,1,1,gurobi,makespan,5,3,0.1,140.9,1409,1411,5311.0,5399.0,2,88.0,706.1,429.0,277.1,1219.1,729.0,490.0999999999999,1,1,580,0,0,2,9.122999906539917,223.26900005340576,0.0,0.0,1,w6_l18_n10_o10_k10_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,7,1,1,gurobi,makespan,5,3,0.3,422.7,1409,1411,5311.0,5399.0,2,88.0,424.3,429.00000000000006,-4.7000000000000455,937.2999999999998,729.0,208.29999999999984,1,1,580,0,0,2,9.122999906539917,223.26900005340576,0.0,0.0,1,w6_l18_n10_o10_k10_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,7,1,1,gurobi,makespan,5,3,0.5,704.5,1409,1411,5311.0,5399.0,2,88.0,267.0,429.0,-162.0,780.0,729.0,51.0,1,1,580,0,0,2,9.122999906539917,223.26900005340576,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,6,2,1,gurobi,makespan,5,3,0.1,140.9,1409,1411,5311.0,5579.0,2,268.0,706.1,576.0,130.10000000000002,1219.1,689.0,530.0999999999999,1,1,580,673,0,0,9.35099983215332,191.30999994277954,0.0,0.0,1,w6_l18_n10_o10_k10_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,6,2,1,gurobi,makespan,5,3,0.3,422.7,1409,1411,5311.0,5579.0,2,268.0,424.3,576.0,-151.7,937.2999999999998,689.0,248.29999999999984,1,1,580,673,0,0,9.35099983215332,191.30999994277954,0.0,0.0,1,w6_l18_n10_o10_k10_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,6,2,1,gurobi,makespan,5,3,0.5,704.5,1409,1411,5311.0,5579.0,2,268.0,267.0,576.0,-309.0,780.0,689.0,91.0,1,1,580,673,0,0,9.35099983215332,191.30999994277954,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,8,0,2,gurobi,makespan,5,3,0.1,140.9,1409,1409,5914.0,5914.0,0,0.0,307.0,,,735.0,,,1,0,0,0,2,2,7.693000078201294,7.667999982833862,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,8,0,2,gurobi,makespan,5,3,0.3,422.7,1409,1409,5914.0,5914.0,0,0.0,307.00000000000006,,,735.0,,,1,0,0,0,2,2,7.693000078201294,7.667999982833862,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,8,0,2,gurobi,makespan,5,3,0.5,704.5,1409,1409,5914.0,5914.0,0,0.0,307.0,,,735.0,,,1,0,0,0,2,2,7.693000078201294,7.667999982833862,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,7,1,2,gurobi,makespan,5,3,0.1,140.9,1409,1409,5914.0,5914.0,0,0.0,307.0,,,735.0,,,1,0,0,0,2,2,7.413999795913696,8.831000089645386,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,7,1,2,gurobi,makespan,5,3,0.3,422.7,1409,1409,5914.0,5914.0,0,0.0,307.00000000000006,,,735.0,,,1,0,0,0,2,2,7.413999795913696,8.831000089645386,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,7,1,2,gurobi,makespan,5,3,0.5,704.5,1409,1409,5914.0,5914.0,0,0.0,307.0,,,735.0,,,1,0,0,0,2,2,7.413999795913696,8.831000089645386,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,6,2,2,gurobi,makespan,5,3,0.1,140.9,1409,1409,5914.0,5914.0,0,0.0,307.0,,,735.0,,,1,0,0,0,2,2,7.381999969482422,8.640000104904175,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,6,2,2,gurobi,makespan,5,3,0.3,422.7,1409,1409,5914.0,5914.0,0,0.0,307.00000000000006,,,735.0,,,1,0,0,0,2,2,7.381999969482422,8.640000104904175,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,6,2,2,gurobi,makespan,5,3,0.5,704.5,1409,1409,5914.0,5914.0,0,0.0,307.0,,,735.0,,,1,0,0,0,2,2,7.381999969482422,8.640000104904175,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,8,0,2,gurobi,makespan,5,3,0.1,140.9,1409,1410,5914.0,6202.0,1,288.0,307.0,,,735.0,,,1,0,0,0,2,1,7.4019999504089355,52.8289999961853,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,8,0,2,gurobi,makespan,5,3,0.3,422.7,1409,1410,5914.0,6202.0,1,288.0,307.00000000000006,,,735.0,,,1,0,0,0,2,1,7.4019999504089355,52.8289999961853,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,8,0,2,gurobi,makespan,5,3,0.5,704.5,1409,1410,5914.0,6202.0,1,288.0,307.0,,,735.0,,,1,0,0,0,2,1,7.4019999504089355,52.8289999961853,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,7,1,2,gurobi,makespan,5,3,0.1,140.9,1409,1410,5914.0,6716.0,1,802.0,307.0,,,735.0,,,1,0,0,0,2,1,7.416000127792358,49.43400001525879,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,7,1,2,gurobi,makespan,5,3,0.3,422.7,1409,1410,5914.0,6716.0,1,802.0,307.00000000000006,,,735.0,,,1,0,0,0,2,1,7.416000127792358,49.43400001525879,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,7,1,2,gurobi,makespan,5,3,0.5,704.5,1409,1410,5914.0,6716.0,1,802.0,307.0,,,735.0,,,1,0,0,0,2,1,7.416000127792358,49.43400001525879,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,6,2,2,gurobi,makespan,5,3,0.1,140.9,1409,1410,5914.0,6179.0,1,265.0,307.0,,,735.0,,,1,0,0,681,2,0,7.363999843597412,37.12599992752075,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,6,2,2,gurobi,makespan,5,3,0.3,422.7,1409,1410,5914.0,6179.0,1,265.0,307.00000000000006,,,735.0,,,1,0,0,681,2,0,7.363999843597412,37.12599992752075,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,6,2,2,gurobi,makespan,5,3,0.5,704.5,1409,1410,5914.0,6179.0,1,265.0,307.0,,,735.0,,,1,0,0,681,2,0,7.363999843597412,37.12599992752075,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,8,0,2,gurobi,makespan,5,3,0.1,140.9,1409,1411,5914.0,6312.0,2,398.0,307.0,469.0,-162.0,735.0,769.0,-34.0,1,1,0,0,2,4,7.38100004196167,42.52300000190735,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,8,0,2,gurobi,makespan,5,3,0.3,422.7,1409,1411,5914.0,6312.0,2,398.0,307.00000000000006,469.00000000000006,-162.0,735.0,769.0,-34.0,1,1,0,0,2,4,7.38100004196167,42.52300000190735,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,8,0,2,gurobi,makespan,5,3,0.5,704.5,1409,1411,5914.0,6312.0,2,398.0,307.0,469.0,-162.0,735.0,769.0,-34.0,1,1,0,0,2,4,7.38100004196167,42.52300000190735,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,7,1,2,gurobi,makespan,5,3,0.1,140.9,1409,1411,5914.0,6591.0,2,677.0,307.0,429.0,-122.0,735.0,729.0,6.0,1,1,0,659,2,2,7.539999961853027,157.83899998664856,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,7,1,2,gurobi,makespan,5,3,0.3,422.7,1409,1411,5914.0,6591.0,2,677.0,307.00000000000006,429.00000000000006,-122.0,735.0,729.0,6.0,1,1,0,659,2,2,7.539999961853027,157.83899998664856,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,7,1,2,gurobi,makespan,5,3,0.5,704.5,1409,1411,5914.0,6591.0,2,677.0,307.0,429.0,-122.0,735.0,729.0,6.0,1,1,0,659,2,2,7.539999961853027,157.83899998664856,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,6,2,2,gurobi,makespan,5,3,0.1,140.9,1409,1411,5914.0,6183.0,2,269.0,307.0,596.0,-289.0,735.0,709.0,26.0,1,1,0,0,2,1,7.733000040054321,36.92899990081787,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,6,2,2,gurobi,makespan,5,3,0.3,422.7,1409,1411,5914.0,6183.0,2,269.0,307.00000000000006,596.0,-288.99999999999994,735.0,709.0,26.0,1,1,0,0,2,1,7.733000040054321,36.92899990081787,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,6,2,2,gurobi,makespan,5,3,0.5,704.5,1409,1411,5914.0,6183.0,2,269.0,307.0,596.0,-289.0,735.0,709.0,26.0,1,1,0,0,2,1,7.733000040054321,36.92899990081787,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,8,0,3,gurobi,makespan,5,3,0.1,140.9,1409,1409,6168.0,6168.0,0,0.0,267.0,,,780.0,,,1,0,0,0,0,0,10.009999990463257,10.010999917984009,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,8,0,3,gurobi,makespan,5,3,0.3,422.7,1409,1409,6168.0,6168.0,0,0.0,267.00000000000006,,,780.0,,,1,0,0,0,0,0,10.009999990463257,10.010999917984009,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,8,0,3,gurobi,makespan,5,3,0.5,704.5,1409,1409,6168.0,6168.0,0,0.0,267.0,,,780.0,,,1,0,0,0,0,0,10.009999990463257,10.010999917984009,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,7,1,3,gurobi,makespan,5,3,0.1,140.9,1409,1409,6168.0,6168.0,0,0.0,267.0,,,780.0,,,1,0,0,0,0,0,9.833999872207642,9.967000007629395,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,7,1,3,gurobi,makespan,5,3,0.3,422.7,1409,1409,6168.0,6168.0,0,0.0,267.00000000000006,,,780.0,,,1,0,0,0,0,0,9.833999872207642,9.967000007629395,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,7,1,3,gurobi,makespan,5,3,0.5,704.5,1409,1409,6168.0,6168.0,0,0.0,267.0,,,780.0,,,1,0,0,0,0,0,9.833999872207642,9.967000007629395,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,6,2,3,gurobi,makespan,5,3,0.1,140.9,1409,1409,6168.0,6168.0,0,0.0,267.0,,,780.0,,,1,0,0,0,0,0,9.846999883651733,9.81000018119812,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,6,2,3,gurobi,makespan,5,3,0.3,422.7,1409,1409,6168.0,6168.0,0,0.0,267.00000000000006,,,780.0,,,1,0,0,0,0,0,9.846999883651733,9.81000018119812,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,10,0,8,6,2,3,gurobi,makespan,5,3,0.5,704.5,1409,1409,6168.0,6168.0,0,0.0,267.0,,,780.0,,,1,0,0,0,0,0,9.846999883651733,9.81000018119812,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,8,0,3,gurobi,makespan,5,3,0.1,140.9,1409,1410,6168.0,6173.0,1,5.0,267.0,,,780.0,,,1,0,0,0,0,4,9.842999935150146,49.914000034332275,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,8,0,3,gurobi,makespan,5,3,0.3,422.7,1409,1410,6168.0,6173.0,1,5.0,267.00000000000006,,,780.0,,,1,0,0,0,0,4,9.842999935150146,49.914000034332275,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,8,0,3,gurobi,makespan,5,3,0.5,704.5,1409,1410,6168.0,6173.0,1,5.0,267.0,,,780.0,,,1,0,0,0,0,4,9.842999935150146,49.914000034332275,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,7,1,3,gurobi,makespan,5,3,0.1,140.9,1409,1410,6168.0,6414.0,1,246.0,267.0,,,780.0,,,1,0,0,693,0,0,9.819000005722046,64.39999985694885,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,7,1,3,gurobi,makespan,5,3,0.3,422.7,1409,1410,6168.0,6414.0,1,246.0,267.00000000000006,,,780.0,,,1,0,0,693,0,0,9.819000005722046,64.39999985694885,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,7,1,3,gurobi,makespan,5,3,0.5,704.5,1409,1410,6168.0,6414.0,1,246.0,267.0,,,780.0,,,1,0,0,693,0,0,9.819000005722046,64.39999985694885,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,6,2,3,gurobi,makespan,5,3,0.1,140.9,1409,1410,6168.0,6397.0,1,229.0,267.0,,,780.0,,,1,0,0,701,0,0,9.751999855041504,47.62899994850159,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,6,2,3,gurobi,makespan,5,3,0.3,422.7,1409,1410,6168.0,6397.0,1,229.0,267.00000000000006,,,780.0,,,1,0,0,701,0,0,9.751999855041504,47.62899994850159,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,9,1,8,6,2,3,gurobi,makespan,5,3,0.5,704.5,1409,1410,6168.0,6397.0,1,229.0,267.0,,,780.0,,,1,0,0,701,0,0,9.751999855041504,47.62899994850159,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,8,0,3,gurobi,makespan,5,3,0.1,140.9,1409,1411,6168.0,6279.0,2,111.0,267.0,469.0,-202.0,780.0,769.0,11.0,1,1,0,0,0,4,9.823999881744385,132.71600008010864,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,8,0,3,gurobi,makespan,5,3,0.3,422.7,1409,1411,6168.0,6279.0,2,111.0,267.00000000000006,469.00000000000006,-202.0,780.0,769.0,11.0,1,1,0,0,0,4,9.823999881744385,132.71600008010864,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,8,0,3,gurobi,makespan,5,3,0.5,704.5,1409,1411,6168.0,6279.0,2,111.0,267.0,469.0,-202.0,780.0,769.0,11.0,1,1,0,0,0,4,9.823999881744385,132.71600008010864,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,7,1,3,gurobi,makespan,5,3,0.1,140.9,1409,1411,6168.0,6416.0,2,248.0,267.0,576.0,-309.0,780.0,689.0,91.0,1,1,0,693,0,0,9.893999814987183,160.9319999217987,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,7,1,3,gurobi,makespan,5,3,0.3,422.7,1409,1411,6168.0,6416.0,2,248.0,267.00000000000006,576.0,-308.99999999999994,780.0,689.0,91.0,1,1,0,693,0,0,9.893999814987183,160.9319999217987,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,7,1,3,gurobi,makespan,5,3,0.5,704.5,1409,1411,6168.0,6416.0,2,248.0,267.0,576.0,-309.0,780.0,689.0,91.0,1,1,0,693,0,0,9.893999814987183,160.9319999217987,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,6,2,3,gurobi,makespan,5,3,0.1,140.9,1409,1411,6168.0,6433.0,2,265.0,267.0,616.0,-349.0,780.0,729.0,51.0,1,1,0,0,0,2,10.062999963760376,99.94700002670288,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,6,2,3,gurobi,makespan,5,3,0.3,422.7,1409,1411,6168.0,6433.0,2,265.0,267.00000000000006,616.0,-348.99999999999994,780.0,729.0,51.0,1,1,0,0,0,2,10.062999963760376,99.94700002670288,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,10,5,10,8,2,8,6,2,3,gurobi,makespan,5,3,0.5,704.5,1409,1411,6168.0,6433.0,2,265.0,267.0,616.0,-349.0,780.0,729.0,51.0,1,1,0,0,0,2,10.062999963760376,99.94700002670288,0.0,0.0,0,w6_l18_n10_o10_k10_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,15,0,8,8,0,1,gurobi,makespan,5,3,0.1,140.4,1404,1404,5976.0,5976.0,0,0.0,707.6,,,1116.6,,,1,0,581,581,0,0,38.29200005531311,38.194000005722046,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,15,0,8,8,0,1,gurobi,makespan,5,3,0.3,421.2,1404,1404,5976.0,5976.0,0,0.0,426.8,,,835.7999999999998,,,1,0,581,581,0,0,38.29200005531311,38.194000005722046,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,15,0,8,8,0,1,gurobi,makespan,5,3,0.5,702.0,1404,1404,5976.0,5976.0,0,0.0,267.0,,,676.0,,,1,0,581,581,0,0,38.29200005531311,38.194000005722046,0.0,0.0,0,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,15,0,8,7,1,1,gurobi,makespan,5,3,0.1,140.4,1404,1404,5976.0,6096.0,0,120.0,707.6,,,1116.6,,,1,0,581,0,0,2,37.81500005722046,21.953999996185303,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,15,0,8,7,1,1,gurobi,makespan,5,3,0.3,421.2,1404,1404,5976.0,6096.0,0,120.0,426.8,,,835.7999999999998,,,1,0,581,0,0,2,37.81500005722046,21.953999996185303,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,15,0,8,7,1,1,gurobi,makespan,5,3,0.5,702.0,1404,1404,5976.0,6096.0,0,120.0,267.0,,,676.0,,,1,0,581,0,0,2,37.81500005722046,21.953999996185303,0.0,0.0,0,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,15,0,8,6,2,1,gurobi,makespan,5,3,0.1,140.4,1404,1404,5976.0,5907.0,0,-69.0,707.6,,,1116.6,,,1,0,581,0,0,2,37.28800010681152,48.545000076293945,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,15,0,8,6,2,1,gurobi,makespan,5,3,0.3,421.2,1404,1404,5976.0,5907.0,0,-69.0,426.8,,,835.7999999999998,,,1,0,581,0,0,2,37.28800010681152,48.545000076293945,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,15,0,8,6,2,1,gurobi,makespan,5,3,0.5,702.0,1404,1404,5976.0,5907.0,0,-69.0,267.0,,,676.0,,,1,0,581,0,0,2,37.28800010681152,48.545000076293945,0.0,0.0,0,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,14,1,8,8,0,1,gurobi,makespan,5,3,0.1,140.4,1404,1405,5976.0,6253.0,1,277.0,707.6,,,1116.6,,,1,0,581,0,0,3,37.32800006866455,27.546000003814697,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,14,1,8,8,0,1,gurobi,makespan,5,3,0.3,421.2,1404,1405,5976.0,6253.0,1,277.0,426.8,,,835.7999999999998,,,1,0,581,0,0,3,37.32800006866455,27.546000003814697,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,14,1,8,8,0,1,gurobi,makespan,5,3,0.5,702.0,1404,1405,5976.0,6253.0,1,277.0,267.0,,,676.0,,,1,0,581,0,0,3,37.32800006866455,27.546000003814697,0.0,0.0,0,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,14,1,8,7,1,1,gurobi,makespan,5,3,0.1,140.4,1404,1405,5976.0,6419.0,1,443.0,707.6,,,1116.6,,,1,0,581,0,0,0,37.514999866485596,31.638000011444092,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,14,1,8,7,1,1,gurobi,makespan,5,3,0.3,421.2,1404,1405,5976.0,6419.0,1,443.0,426.8,,,835.7999999999998,,,1,0,581,0,0,0,37.514999866485596,31.638000011444092,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,14,1,8,7,1,1,gurobi,makespan,5,3,0.5,702.0,1404,1405,5976.0,6419.0,1,443.0,267.0,,,676.0,,,1,0,581,0,0,0,37.514999866485596,31.638000011444092,0.0,0.0,0,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,14,1,8,6,2,1,gurobi,makespan,5,3,0.1,140.4,1404,1405,5976.0,6106.0,1,130.0,707.6,,,1116.6,,,1,0,581,0,0,0,37.20099997520447,31.390999794006348,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,14,1,8,6,2,1,gurobi,makespan,5,3,0.3,421.2,1404,1405,5976.0,6106.0,1,130.0,426.8,,,835.7999999999998,,,1,0,581,0,0,0,37.20099997520447,31.390999794006348,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,14,1,8,6,2,1,gurobi,makespan,5,3,0.5,702.0,1404,1405,5976.0,6106.0,1,130.0,267.0,,,676.0,,,1,0,581,0,0,0,37.20099997520447,31.390999794006348,0.0,0.0,0,w6_l18_n10_o20_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,20,5,15,13,2,8,8,0,1,gurobi,makespan,5,3,0.1,140.4,1404,1406,5976.0,6055.0,2,79.0,707.6,576.0,131.60000000000002,1116.6,689.0,427.5999999999999,1,1,581,581,0,0,37.56599998474121,30.735000133514404,0.0,0.0,1,w6_l18_n10_o20_k15_p5_seed1
